4.94E-01
1.80E-01
1.09E-17
-4.54E-03
0.00E+00
5.49E-05
0.00E+00
-3.38E-07
0.00E+00
1.14E-09
0.00E+00
-2.14E-12
0.00E+00
2.10E-15
0.00E+00
-8.39E-19
